gene,set,direction,baseMean,log2FoldChange,lfcSE,stat,padj,Preferred_name,Description,PFAMs,EC,CAZy,KEGG_Pathway
FVEG_02064,H3_alt_carbon_pathways,up,1975.86780794061,2.55133840992306,0.618933910952531,4.12214998204992,3.8207112677381e-4,NAG2,n-acetylglucosamine-6-phosphate deacetylase,"Amidohydro_1,Amidohydro_3",3.5.1.25,NA,"ko00520,ko01130,map00520,map01130"
FVEG_02338,H3_alt_carbon_pathways,down,999.229760045717,-2.46669734739454,0.514750135677473,-4.79202855215971,2.44694440230031e-5,GCV3,The H protein shuttles the methylamine group of glycine from the P protein to the T protein,"Far-17a_AIG1,GCV_H",NA,NA,"ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200"
FVEG_04154,H3_alt_carbon_pathways,down,274.80463474648,-2.40855286331642,0.89158837386827,-2.7014179793155,0.0299345139071694,NA,Alcohol dehydrogenase GroES-like domain,"ADH_N,ADH_zinc_N",1.1.1.14,NA,"ko00040,ko00051,ko01100,map00040,map00051,map01100"
FVEG_14837,H3_alt_carbon_pathways,up,4462.09177448139,2.21185542668217,0.414524597445848,5.33588462617376,1.84801381880851e-6,NA,acetate kinase,Acetate_kinase,2.7.2.1,NA,"ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200"
FVEG_16149,H3_alt_carbon_pathways,up,103.143254978591,2.20205085447154,0.753645832450833,2.92186430237468,0.0172299215121166,NA,Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate,"CoA_trans,MIP",2.8.3.5,NA,"ko00072,ko00280,ko00650,map00072,map00280,map00650"
FVEG_01881,H3_alt_carbon_pathways,up,7571.07595775699,2.14239380242969,0.454997970777366,4.70857880699864,3.50355426934183e-5,SCT1,Phosphate acyltransferases,"Acyltransferase,Suc_Fer-like","2.3.1.15,2.3.1.42",NA,"ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110"
FVEG_07716,H3_alt_carbon_pathways,down,97.7589426312581,-2.136574592428,0.718026012921113,-2.97562282421478,0.0149189361539901,NA,Hydrolyzes a variety of simple alpha-D-galactoside as well as more complex molecules such as oligosaccharides and polysaccharides,"Glyco_hydro_36C,Glyco_hydro_36N,Melibiase",3.2.1.22,NA,"ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603"
FVEG_07018,H3_alt_carbon_pathways,up,9023.63917673456,2.12952607683873,0.582846064147597,3.65366810866799,0.00198965275627255,xkiA,D-xylulose kinase,"Abhydrolase_3,Cation_efflux,FGGY_C,FGGY_N",2.7.1.17,NA,"ko00040,ko01100,map00040,map01100"
FVEG_02066,H3_alt_carbon_pathways,up,1120.378635477,2.02718350672966,0.672378367212761,3.01494456928029,0.0134663539892195,NAG1,Glucosamine-6-phosphate,Glucosamine_iso,3.5.99.6,NA,"ko00520,ko01100,map00520,map01100"
FVEG_10271,H3_alt_carbon_pathways,up,1745.76991098851,1.98321923088662,0.561847961472479,3.5298147664166,0.00294368393502726,GAL1,to galactokinase,"GHMP_kinases_C,GHMP_kinases_N,GalKase_gal_bdg,RRM_1",2.7.1.6,NA,"ko00052,ko00520,ko01100,map00052,map00520,map01100"
FVEG_06816,H3_alt_carbon_pathways,up,515.622984412406,1.86032438058232,0.489927960342886,3.79713862274839,0.0012241138512966,GAL7,Galactose-1-phosphate uridylyltransferase,"Bestrophin,FAD_binding_4,GalP_UDP_tr_C,GalP_UDP_transf",2.7.7.12,NA,"ko00052,ko00520,ko01100,ko04917,map00052,map00520,map01100,map04917"
FVEG_10421,H3_alt_carbon_pathways,up,6115.54680608314,1.80918442887459,0.56558774184536,3.19876881166433,0.00806983383149537,NA,UDP-glucose 6-dehydrogenase,"UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N",1.1.1.22,NA,"ko00040,ko00053,ko00520,ko01100,map00040,map00053,map00520,map01100"
FVEG_11561,H3_alt_carbon_pathways,up,15388.2111006039,1.75656898297192,0.305730010057985,5.74549087490224,2.2542633248644e-7,LSC2,"Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate- level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","ATP-grasp_2,Ligase_CoA,Myotub-related,Ribosomal_L2,Ribosomal_L2_C,adh_short","6.2.1.4,6.2.1.5",NA,"ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200"
FVEG_02273,H3_alt_carbon_pathways,up,4789.73131074463,1.73488762999249,0.323350567472002,5.36534586457067,1.58514855894297e-6,CHT2,Glycosyl hydrolases family 18,"CBM_19,CBM_2,DUF963,Flocculin_t3,Glyco_hydro_18,LysM",3.2.1.14,GH18,"ko00520,ko01100,map00520,map01100"
FVEG_03852,H3_alt_carbon_pathways,up,522.885681647384,1.71440538573414,0.594815650643357,2.88224659838695,0.0189851114499368,NA,"Mandelate racemase / muconate lactonizing enzyme, C-terminal domain","MR_MLE_C,MR_MLE_N","4.2.1.146,4.2.1.68",NA,"ko00040,ko00051,ko01100,ko01120,map00040,map00051,map01100,map01120"
FVEG_10286,H3_alt_carbon_pathways,down,730.399279709962,-1.55924193839077,0.518513250496249,-3.00714000442318,0.0137776278572213,NA,to acetoacetyl-CoA,"ACAS_N,AMP-binding,AMP-binding_C",6.2.1.16,NA,"ko00280,ko00650,map00280,map00650"
FVEG_07484,H3_alt_carbon_pathways,up,6573.76639410116,1.40560755698753,0.419761452653703,3.34858655577203,0.00515679777434081,LSC1,"Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate- level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and nucleotide specificity is provided by the beta subunit","Actin,CoA_binding,Ligase_CoA","6.2.1.4,6.2.1.5",NA,"ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200"
FVEG_00623,H3_alt_carbon_pathways,up,8704.82577364285,1.23592591050023,0.406320417001801,3.04175192479868,0.0125744559950126,ned1,Nuclear elongation and deformation protein 1,"FAD_binding_6,LNS2,Lipin_N,Lipin_mid,NAD_binding_1,TauD",3.1.3.4,NA,"ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110"
FVEG_00975,H3_alt_carbon_pathways,up,1218.18913517554,1.21185967599395,0.383363488839327,3.16112439310008,0.00897198737620812,TGL3,Domain of unknown function (DUF3336),"DUF3336,Leo1,Patatin,SURF4",3.1.1.3,NA,"ko00561,ko01100,map00561,map01100"
FVEG_02675,H3_alt_carbon_pathways,up,1044.14284001697,1.1664977026948,0.389955998455975,2.99135724880123,0.0143872956456466,HFD1,Belongs to the aldehyde dehydrogenase family,Aldedh,"1.2.1.3,1.2.1.5,1.2.1.82",NA,"ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00350,ko00360,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00906,ko00980,ko00981,ko00982,ko01100,ko01110,ko01120,ko01130,ko05204,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00350,map00360,map00380,map00410,map00561,map00620,map00625,map00903,map00906,map00980,map00981,map00982,map01100,map01110,map01120,map01130,map05204"
FVEG_02741,H3_alt_carbon_pathways,down,3593.56371162662,-1.0232578873881,0.297980084665299,-3.43398079283541,0.00395690347144344,TGL2,PGAP1-like protein,"Abhydrolase_1,Abhydrolase_6,DUF676,LCAT,PGAP1,V-ATPase_G",3.1.1.3,NA,"ko00561,ko01100,map00561,map01100"
FVEG_17733,H3_carbon_catabolite_repr,down,1223.86251079645,-3.24077848161472,0.739973524572359,-4.3795870716964,1.3941445075106e-4,creD,"Arrestin (or S-antigen), C-terminal domain","Arrestin_C,Arrestin_N,DnaJ,Sterol-sensing",NA,NA,NA
FVEG_01360,H3_carbon_catabolite_repr,up,1535.02595515648,1.48834408544079,0.432433206965275,3.44178953296782,0.00386968478334629,creB,Belongs to the peptidase C19 family,"Polyketide_cyc,UCH,YSIRK_signal",3.4.19.12,NA,NA
FVEG_06728,H3_glycolysis_TCA,up,12220.4190923234,7.4234295808483,1.08331484194727,6.85251350152707,2.90697761373159e-10,bglG,Fibronectin type III-like domain,"Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C",3.2.1.21,GH3,"ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110"
FVEG_10632,H3_glycolysis_TCA,down,852.064132669958,-6.6241271034284,1.22806776966905,-5.39394263658064,1.37466868414114e-6,HXK2,hexokinase,"Aldo_ket_red,Hexokinase_1,Hexokinase_2,Hus1",2.7.1.1,NA,"ko00010,ko00051,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04910,ko04930,ko04973,ko05230,map00010,map00051,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200,map04066,map04910,map04930,map04973,map05230"
FVEG_11933,H3_glycolysis_TCA,down,1485.06887441954,-6.45143415634435,1.0782733641283,-5.98311557251519,6.10417665712064e-8,INV1,to beta-fructofuranosidase,"Glyco_hydro_32C,Glyco_hydro_32N",3.2.1.26,GH32,"ko00052,ko00500,ko01100,map00052,map00500,map01100"
FVEG_13391,H3_glycolysis_TCA,up,4552.95755399145,6.28201841998646,1.85693189074008,3.38300960380554,0.00462220837202634,bglM,Belongs to the glycosyl hydrolase 3 family,"Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C",3.2.1.21,GH3,"ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110"
FVEG_08321,H3_glycolysis_TCA,up,453.928044775681,6.15864128066377,0.903780724971748,6.81430916869387,3.71342393367333e-10,NA,Belongs to the TPP enzyme family,"ADH_N,ADH_zinc_N,TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N",4.1.1.1,NA,"ko00010,ko01100,ko01110,ko01130,map00010,map01100,map01110,map01130"
FVEG_08557,H3_glycolysis_TCA,down,3226.79115220111,-6.0608935689342,0.688723423651096,-8.80018503916113,1.16026250773525e-16,LAC4,Beta galactosidase small chain,"Bgal_small_N,DUF4981,Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N",3.2.1.23,NA,"ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100"
FVEG_05521,H3_glycolysis_TCA,up,14963.1784110999,5.43398862388637,1.18852515846342,4.57204341463978,6.2672671760774e-5,BGL4,Belongs to the glycosyl hydrolase 3 family,"Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C,Pmp3",3.2.1.21,GH3,"ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110"
FVEG_17533,H3_glycolysis_TCA,down,313.847530418415,-5.17234313608739,0.756728598933972,-6.83513632678061,3.22574696777443e-10,ATH1,"Glycosyl hydrolase family 65, N-terminal domain","Glyco_hydro_65C,Glyco_hydro_65N,Glyco_hydro_65m",3.2.1.28,GH37,"ko00500,ko01100,map00500,map01100"
FVEG_07491,H3_glycolysis_TCA,up,41715.6803741233,5.13582455742362,0.970743591461019,5.29060876898908,2.33000286382888e-6,ADH1,alcohol dehydrogenase,"ADH_N,ADH_zinc_N",1.1.1.1,NA,"ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220"
FVEG_14974,H3_glycolysis_TCA,up,79.1784022226801,4.20314946609044,1.2506900198803,3.36066443265672,0.00496745469679857,NA,Fibronectin type III-like domain,"Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C",3.2.1.21,GH3,"ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110"
FVEG_07431,H3_glycolysis_TCA,up,3906.81131510305,4.17609023219809,0.653741326785108,6.38798567735464,5.6691636074154e-9,SDH3,Succinate dehydrogenase/Fumarate reductase transmembrane subunit,Sdh_cyt,NA,NA,"ko00020,ko00190,ko01100,ko01110,ko01120,ko01130,ko01200,ko04714,ko04932,ko05010,ko05012,ko05016,map00020,map00190,map01100,map01110,map01120,map01130,map01200,map04714,map04932,map05010,map05012,map05016"
FVEG_10135,H3_glycolysis_TCA,down,10913.415732923,-3.99951544222496,0.803512053033962,-4.97754256096506,1.0474727614177e-5,NA,to FMN-dependent dehydrogenase,FMN_dh,1.13.12.4,NA,"ko00620,map00620"
FVEG_12073,H3_glycolysis_TCA,down,57.7407465241109,-3.91111481268988,1.24852960449456,-3.13257675157269,0.00975851819031516,NA,CoA-ligase,"ATP-grasp_2,Ligase_CoA","6.2.1.4,6.2.1.5",NA,"ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200"
FVEG_09248,H3_glycolysis_TCA,up,757.122758183968,3.83370132186333,0.866615956023589,4.42376036953441,1.170863202195e-4,BGL1,Belongs to the glycosyl hydrolase 3 family,"Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C,PA14",3.2.1.21,"GH1,GH3","ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110"
FVEG_05003,H3_glycolysis_TCA,up,17687.5333773149,3.67789459581243,0.841858005643027,4.36878258703876,1.4545804510344e-4,NA,D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase,"XFP,XFP_C,XFP_N","4.1.2.22,4.1.2.9",NA,"ko00030,ko00710,ko01100,ko01120,map00030,map00710,map01100,map01120"
FVEG_00585,H3_glycolysis_TCA,up,11199.8248073406,3.60300987907782,0.936626391412096,3.84679517053302,0.0010328123335672,ALD5,Belongs to the aldehyde dehydrogenase family,"Aldedh,DASH_Dad1","1.2.1.3,1.2.1.5",NA,"ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00350,ko00360,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00980,ko00981,ko00982,ko01100,ko01110,ko01120,ko01130,ko05204,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00350,map00360,map00380,map00410,map00561,map00620,map00625,map00903,map00980,map00981,map00982,map01100,map01110,map01120,map01130,map05204"
FVEG_03354,H3_glycolysis_TCA,down,237.96213710472,-3.33666946577903,0.743831476852561,-4.48578686115538,8.92166395649791e-5,NA,to NADP-dependent alcohol dehydrogenase,"ADH_N,ADH_zinc_N",1.1.1.2,NA,"ko00010,ko00040,ko00561,ko00930,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00040,map00561,map00930,map01100,map01110,map01120,map01130,map01220"
FVEG_11318,H3_glycolysis_TCA,up,22359.5618154861,3.08368499241353,0.806740225881725,3.82240142921251,0.00112157295958652,FBP26,6-phosphofructo-2-kinase,"6PF2K,His_Phos_1","2.7.1.105,3.1.3.46",NA,"ko00051,ko04152,ko04919,map00051,map04152,map04919"
FVEG_05781,H3_glycolysis_TCA,down,628.153955855172,-3.04266963431498,0.884628158756897,-3.43948991923411,0.00389418252249494,GPM1,Belongs to the phosphoglycerate mutase family. BPG- dependent PGAM subfamily,His_Phos_1,5.4.2.11,NA,"ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230"
FVEG_02083,H3_glycolysis_TCA,up,5215.93254755908,2.97378065749014,0.812256025234242,3.66113708621927,0.00194394623797916,NA,Belongs to the glycosyl hydrolase 32 family,"Glyco_hydro_32C,Glyco_hydro_32N",3.2.1.26,GH32,"ko00052,ko00500,ko01100,map00052,map00500,map01100"
FVEG_05507,H3_glycolysis_TCA,down,2088.49395872237,-2.85649950839523,0.637092159994647,-4.48365195456059,8.99938830627205e-5,NA,"to glucan 1,3-beta-glucosidase GLUC78 precursor","Na_H_Exchanger,Pectate_lyase_3,Terpene_synth_C",3.2.1.58,NA,"ko00500,map00500"
FVEG_15677,H3_glycolysis_TCA,down,2596.3526846513,-2.68568339882604,0.72127064656063,-3.7235445690639,0.00157396325030608,NA,to D-xylulose 5-phosphate D-fructose 6-phosphate phosphoketolase,"XFP,XFP_C,XFP_N","4.1.2.22,4.1.2.9",NA,"ko00030,ko00710,ko01100,ko01120,map00030,map00710,map01100,map01120"
FVEG_05508,H3_glycolysis_TCA,down,147.23655684128,-2.64632285052367,0.703949999699553,-3.75924831543878,0.00139596027731216,NA,"to glucan 1,3-beta-glucosidase GLUC78 precursor","Na_H_Exchanger,Pectate_lyase_3,Terpene_synth_C",3.2.1.58,NA,"ko00500,map00500"
FVEG_13461,H3_glycolysis_TCA,down,4269.18353991533,-2.41694519770496,0.522867637049756,-4.62248000534591,5.04875404715626e-5,NA,to phosphoenolpyruvate synthase pyruvate phosphate dikinase,"Oxidored-like,PEP-utilizers,PEP-utilizers_C,PPDK_N",2.7.9.2,NA,"ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200"
FVEG_04154,H3_glycolysis_TCA,down,274.80463474648,-2.40855286331642,0.89158837386827,-2.7014179793155,0.0299345139071694,NA,Alcohol dehydrogenase GroES-like domain,"ADH_N,ADH_zinc_N",1.1.1.14,NA,"ko00040,ko00051,ko01100,map00040,map00051,map01100"
FVEG_03908,H3_glycolysis_TCA,up,151589.381461415,2.39530502814352,0.40982965594883,5.8446356757613,1.30096064243254e-7,NA,Belongs to the glycosyl hydrolase 17 family,Glyco_hydro_17,3.2.1.39,GH17,"ko00500,map00500"
FVEG_04947,H3_glycolysis_TCA,up,1053.65895331111,2.36979349676095,0.717297271131774,3.30378155910424,0.00587321496455873,NA,"1,4-alpha-D-glucan glucohydrolase","CBM_20,CBM_21,Glyco_hydro_15",3.2.1.3,GH15,"ko00500,ko01100,map00500,map01100"
FVEG_14837,H3_glycolysis_TCA,up,4462.09177448139,2.21185542668217,0.414524597445848,5.33588462617376,1.84801381880851e-6,NA,acetate kinase,Acetate_kinase,2.7.2.1,NA,"ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200"
FVEG_07716,H3_glycolysis_TCA,down,97.7589426312581,-2.136574592428,0.718026012921113,-2.97562282421478,0.0149189361539901,NA,Hydrolyzes a variety of simple alpha-D-galactoside as well as more complex molecules such as oligosaccharides and polysaccharides,"Glyco_hydro_36C,Glyco_hydro_36N,Melibiase",3.2.1.22,NA,"ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603"
FVEG_00373,H3_glycolysis_TCA,down,625.343215128896,-2.08520593408088,0.747121938838853,-2.79098474516975,0.0238297025582529,MAE1,Malate dehydrogenase,"Malic_M,malic",1.1.1.38,NA,"ko00620,ko01200,ko02020,map00620,map01200,map02020"
FVEG_07525,H3_glycolysis_TCA,up,1172.7186563341,2.07886420597162,0.538222552992344,3.86246208824547,9.7517178156372e-4,NA,Glycosyl hydrolases family 32,Glyco_hydro_32N,3.2.1.26,GH32,"ko00052,ko00500,ko01100,map00052,map00500,map01100"
FVEG_10271,H3_glycolysis_TCA,up,1745.76991098851,1.98321923088662,0.561847961472479,3.5298147664166,0.00294368393502726,GAL1,to galactokinase,"GHMP_kinases_C,GHMP_kinases_N,GalKase_gal_bdg,RRM_1",2.7.1.6,NA,"ko00052,ko00520,ko01100,map00052,map00520,map01100"
FVEG_03007,H3_glycolysis_TCA,down,488.340687191365,-1.91232611994247,0.701065645188988,-2.72774187847553,0.0279646877038321,NA,Belongs to the DapA family,DHDPS,4.1.2.53,NA,"ko00051,ko01120,map00051,map01120"
FVEG_12860,H3_glycolysis_TCA,down,830.421380352077,-1.88666098580556,0.469818679282075,-4.01572153046053,5.6516608190916e-4,NA,Belongs to the gluconokinase GntK GntV family,"AAA_18,AAA_33,SKI",2.7.1.12,NA,"ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map01100,map01110,map01120,map01130,map01200"
FVEG_06816,H3_glycolysis_TCA,up,515.622984412406,1.86032438058232,0.489927960342886,3.79713862274839,0.0012241138512966,GAL7,Galactose-1-phosphate uridylyltransferase,"Bestrophin,FAD_binding_4,GalP_UDP_tr_C,GalP_UDP_transf",2.7.7.12,NA,"ko00052,ko00520,ko01100,ko04917,map00052,map00520,map01100,map04917"
FVEG_01410,H3_glycolysis_TCA,down,7282.76641988291,-1.76623490788785,0.656917667355963,-2.68867012664889,0.0308975455897479,ZWF1,"Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis","G6PD_C,G6PD_N,Mitofilin","1.1.1.363,1.1.1.49",NA,"ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,ko05230,map00030,map00480,map01100,map01110,map01120,map01130,map01200,map05230"
FVEG_11561,H3_glycolysis_TCA,up,15388.2111006039,1.75656898297192,0.305730010057985,5.74549087490224,2.2542633248644e-7,LSC2,"Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate- level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","ATP-grasp_2,Ligase_CoA,Myotub-related,Ribosomal_L2,Ribosomal_L2_C,adh_short","6.2.1.4,6.2.1.5",NA,"ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200"
FVEG_04169,H3_glycolysis_TCA,up,5548.26245066452,1.72357965216724,0.494783257587825,3.4835043945708,0.00339324865147824,GPH1,"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties","HET,Phosphorylase",2.4.1.1,GT35,"ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931"
FVEG_06302,H3_glycolysis_TCA,up,9668.60475704354,1.7168806250616,0.42337993111156,4.0551771562578,4.8768777817951e-4,NA,Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family,"2-Hacid_dh,2-Hacid_dh_C,F-box,cNMP_binding",1.1.1.28,NA,"ko00620,ko01120,map00620,map01120"
FVEG_03852,H3_glycolysis_TCA,up,522.885681647384,1.71440538573414,0.594815650643357,2.88224659838695,0.0189851114499368,NA,"Mandelate racemase / muconate lactonizing enzyme, C-terminal domain","MR_MLE_C,MR_MLE_N","4.2.1.146,4.2.1.68",NA,"ko00040,ko00051,ko01100,ko01120,map00040,map00051,map01100,map01120"
FVEG_01836,H3_glycolysis_TCA,up,12789.1937371508,1.6089056872851,0.622717880891882,2.58368313590218,0.039601728125589,FUM1,"Fumarate hydratase, mitochondrial precursor","Abhydrolase_3,Acetyltransf_1,DEAD,FumaraseC_C,Lyase_1,Misat_Tub_SegII,Pro_isomerase,Tubulin_3",4.2.1.2,NA,"ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04934,ko05200,ko05211,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200,map04934,map05200,map05211"
FVEG_10452,H3_glycolysis_TCA,up,1294.38555409074,1.56478108947665,0.55320488630777,2.82857423751333,0.0216526107511389,PRS1,Ribose-phosphate pyrophosphokinase,"Pribosyl_synth,Pribosyltran_N",2.7.6.1,NA,"ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230"
FVEG_13338,H3_glycolysis_TCA,up,1154.27721999866,1.54795976941023,0.438517784309625,3.52998173574017,0.00294368393502726,NA,Belongs to the TPP enzyme family,"TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N",4.1.1.1,NA,"ko00010,ko01100,ko01110,ko01130,map00010,map01100,map01110,map01130"
FVEG_05491,H3_glycolysis_TCA,up,1661.54053059475,1.46024723413788,0.3094632803228,4.718644592065,3.35608936198424e-5,LEU4,LeuA allosteric (dimerisation) domain,"FAD_binding_4,HMGL-like,LeuA_dimer,SPC25,Y_phosphatase3",2.3.3.13,NA,"ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230"
FVEG_13759,H3_glycolysis_TCA,down,14368.4760882938,-1.41448242962239,0.531290405523493,-2.66235266987114,0.0329875149041944,NA,Belongs to the glycosyl hydrolase 17 family,Glyco_hydro_17,"3.2.1.39,3.2.1.58",GH17,"ko00500,map00500"
FVEG_11642,H3_glycolysis_TCA,up,2408.52561134862,1.41442115447238,0.352613977107016,4.01124528890446,5.7479599006979e-4,NA,dehydrogenase complex E2 component,"2-oxoacid_dh,Biotin_lipoyl",2.3.1.61,NA,"ko00020,ko00310,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map01100,map01110,map01120,map01130,map01200"
FVEG_07484,H3_glycolysis_TCA,up,6573.76639410116,1.40560755698753,0.419761452653703,3.34858655577203,0.00515679777434081,LSC1,"Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate- level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and nucleotide specificity is provided by the beta subunit","Actin,CoA_binding,Ligase_CoA","6.2.1.4,6.2.1.5",NA,"ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200"
FVEG_01938,H3_glycolysis_TCA,down,37167.4216180774,-1.36235946957729,0.412020410362828,-3.30653393694158,0.00582755108027385,TAL1,Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway,TAL_FSA,2.2.1.2,NA,"ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230"
FVEG_03808,H3_glycolysis_TCA,up,5478.89580728623,1.33244921833876,0.328188596337641,4.06001071703275,4.8035091448379e-4,PRS4,Ribose-phosphate pyrophosphokinase,"Glyco_hydro_47,Pribosyl_synth,Pribosyltran,Pribosyltran_N,RNA_polI_A34,Ribosomal_S6e",2.7.6.1,NA,"ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230"
FVEG_08018,H3_glycolysis_TCA,up,643.418923187381,1.30180998437162,0.364947712515669,3.56711369800881,0.00261963353085488,GLO2,Hydroxyacylglutathione hydrolase C-terminus,"Abhydrolase_1,DUF1264,HAGH_C,Lactamase_B,Las1",3.1.2.6,NA,"ko00620,map00620"
FVEG_06101,H3_glycolysis_TCA,up,1359.00428285322,1.24204677049766,0.469976994316437,2.64278206277771,0.0344928740945703,RBK1,"Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway","ECH_1,PfkB",2.7.1.15,NA,"ko00030,map00030"
